RCS Basic VESA — task_history 더미 데이터
================================================================================
※ task_name 의 "배치(x100)" prefix 제거 → "작업" 으로 단순화
※ robot_name : S352601807094Qq / S352601807095Qr / S352601807096Qs 중 랜덤
※ 작업1→작업2 실패 행 : 끝에 몰리지 않고 100회 시도 중 랜덤 위치
※ 시드 고정 (재실행해도 같은 결과)

# [작업1 → 작업2] 이전 측정  총 100 / 성공 90 / 실패 10  (실패 위치 랜덤)
----+--------------------+--------------+----------+-----------------+-----------------+------------------+-----------+------------------------
id  | task_name          | route_name   | robot_id | robot_name      | pickup_poi_name | dropoff_poi_name | status    | error_message          
209 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:04:48 | 2026-06-03 09:05:19
210 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:05:24 | 2026-06-03 09:05:55
211 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:06:00 | 2026-06-03 09:06:31
212 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:06:36 | 2026-06-03 09:07:07
213 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:07:12 | 2026-06-03 09:07:43
214 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:07:48 | 2026-06-03 09:08:19
215 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:08:24 | 2026-06-03 09:08:55
216 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:09:00 | 2026-06-03 09:09:31
217 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:09:36 | 2026-06-03 09:10:07
218 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:10:12 | 2026-06-03 09:10:43
219 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:10:48 | 2026-06-03 09:11:19
220 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:11:24 | 2026-06-03 09:11:55
221 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:12:00 | 2026-06-03 09:12:31
222 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:12:36 | 2026-06-03 09:13:07
223 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:13:12 | 2026-06-03 09:13:43
224 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:13:48 | 2026-06-03 09:14:19
225 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:14:24 | 2026-06-03 09:14:55
226 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:15:00 | 2026-06-03 09:15:31
227 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:15:36 | 2026-06-03 09:16:07
228 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:16:12 | 2026-06-03 09:16:43
229 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:16:48 | 2026-06-03 09:17:19
230 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:17:24 | 2026-06-03 09:17:55
231 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:18:00 | 2026-06-03 09:18:31
232 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:18:36 | 2026-06-03 09:19:07
233 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:19:12 | 2026-06-03 09:19:43
234 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:19:48 | 2026-06-03 09:20:19
235 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:20:24 | 2026-06-03 09:20:55
236 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:21:00 | 2026-06-03 09:21:31
237 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:21:36 | 2026-06-03 09:22:07
238 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:22:12 | 2026-06-03 09:22:43
239 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:22:48 | 2026-06-03 09:23:19
240 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:23:24 | 2026-06-03 09:23:55
241 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:24:00 | 2026-06-03 09:24:31
242 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:24:36 | 2026-06-03 09:25:07
243 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:25:12 | 2026-06-03 09:25:43
244 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:25:48 | 2026-06-03 09:26:19
245 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:26:24 | 2026-06-03 09:26:55
246 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:27:00 | 2026-06-03 09:27:31
247 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:27:36 | 2026-06-03 09:28:07
248 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:28:12 | 2026-06-03 09:28:43
249 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:28:48 | 2026-06-03 09:29:19
250 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:29:24 | 2026-06-03 09:29:55
251 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:30:00 | 2026-06-03 09:30:31
252 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:30:36 | 2026-06-03 09:31:07
253 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:31:12 | 2026-06-03 09:31:43
254 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:31:48 | 2026-06-03 09:32:19
255 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:32:24 | 2026-06-03 09:32:55
256 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:33:00 | 2026-06-03 09:33:31
257 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:33:36 | 2026-06-03 09:34:07
258 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:34:12 | 2026-06-03 09:34:43
259 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:34:48 | 2026-06-03 09:35:19
260 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:35:24 | 2026-06-03 09:35:55
261 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:36:00 | 2026-06-03 09:36:31
262 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:36:36 | 2026-06-03 09:37:07
263 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:37:12 | 2026-06-03 09:37:43
264 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:37:48 | 2026-06-03 09:38:19
265 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:38:24 | 2026-06-03 09:38:55
266 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:39:00 | 2026-06-03 09:39:31
267 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:39:36 | 2026-06-03 09:40:07
268 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:40:12 | 2026-06-03 09:40:43
269 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:40:48 | 2026-06-03 09:41:19
270 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:41:24 | 2026-06-03 09:41:55
271 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:42:00 | 2026-06-03 09:42:31
272 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:42:36 | 2026-06-03 09:43:07
273 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:43:12 | 2026-06-03 09:43:43
274 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:43:48 | 2026-06-03 09:44:19
275 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:44:24 | 2026-06-03 09:44:55
276 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:45:00 | 2026-06-03 09:45:31
277 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:45:36 | 2026-06-03 09:46:07
278 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:46:12 | 2026-06-03 09:46:43
279 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:46:48 | 2026-06-03 09:47:19
280 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:47:24 | 2026-06-03 09:47:55
281 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:48:00 | 2026-06-03 09:48:31
282 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:48:36 | 2026-06-03 09:49:07
283 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:49:12 | 2026-06-03 09:49:43
284 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:49:48 | 2026-06-03 09:50:19
285 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:50:24 | 2026-06-03 09:50:55
286 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:51:00 | 2026-06-03 09:51:31
287 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:51:36 | 2026-06-03 09:52:07
288 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:52:12 | 2026-06-03 09:52:43
289 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:52:48 | 2026-06-03 09:53:19
290 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:53:24 | 2026-06-03 09:53:55
291 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:54:00 | 2026-06-03 09:54:31
292 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:54:36 | 2026-06-03 09:55:07
293 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:55:12 | 2026-06-03 09:55:43
294 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:55:48 | 2026-06-03 09:56:19
295 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:56:24 | 2026-06-03 09:56:55
296 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:57:00 | 2026-06-03 09:57:31
297 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:57:36 | 2026-06-03 09:58:07
298 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-03 09:58:12 | 2026-06-03 09:58:43
299 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-03 09:58:48 | 2026-06-03 09:59:19
300 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-03 09:59:24 | 2026-06-03 09:59:55

# [작업3 → 작업4]  2026-06-04 09:00 ~ 10:00  총 103회 (1회당 34초)
----+--------------------+--------------+----------+-----------------+-----------------+------------------+-----------+---------------------+--------------------
id  | task_name          | route_name   | robot_id | robot_name      | pickup_poi_name | dropoff_poi_name | status    | started_at          | finished_at        
----+--------------------+--------------+----------+-----------------+-----------------+------------------+-----------+---------------------+--------------------
301 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:00:00 | 2026-06-04 09:00:29
302 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:00:34 | 2026-06-04 09:01:03
303 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:01:08 | 2026-06-04 09:01:37
304 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:01:42 | 2026-06-04 09:02:11
305 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:02:16 | 2026-06-04 09:02:45
306 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:02:50 | 2026-06-04 09:03:19
307 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:03:24 | 2026-06-04 09:03:53
308 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:03:58 | 2026-06-04 09:04:27
309 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:04:32 | 2026-06-04 09:05:01
310 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:05:06 | 2026-06-04 09:05:35
311 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:05:40 | 2026-06-04 09:06:09
312 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:06:14 | 2026-06-04 09:06:43
313 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:06:48 | 2026-06-04 09:07:17
314 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:07:22 | 2026-06-04 09:07:51
315 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:07:56 | 2026-06-04 09:08:25
316 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:08:30 | 2026-06-04 09:08:59
317 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:09:04 | 2026-06-04 09:09:33
318 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:09:38 | 2026-06-04 09:10:07
319 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:10:12 | 2026-06-04 09:10:41
320 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:10:46 | 2026-06-04 09:11:15
321 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:11:20 | 2026-06-04 09:11:49
322 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:11:54 | 2026-06-04 09:12:23
323 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:12:28 | 2026-06-04 09:12:57
324 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:13:02 | 2026-06-04 09:13:31
325 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:13:36 | 2026-06-04 09:14:05
326 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:14:10 | 2026-06-04 09:14:39
327 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:14:44 | 2026-06-04 09:15:13
328 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:15:18 | 2026-06-04 09:15:47
329 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:15:52 | 2026-06-04 09:16:21
330 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:16:26 | 2026-06-04 09:16:55
331 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:17:00 | 2026-06-04 09:17:29
332 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:17:34 | 2026-06-04 09:18:03
333 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:18:08 | 2026-06-04 09:18:37
334 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:18:42 | 2026-06-04 09:19:11
335 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:19:16 | 2026-06-04 09:19:45
336 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:19:50 | 2026-06-04 09:20:19
337 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:20:24 | 2026-06-04 09:20:53
338 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:20:58 | 2026-06-04 09:21:27
339 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:21:32 | 2026-06-04 09:22:01
340 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:22:06 | 2026-06-04 09:22:35
341 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:22:40 | 2026-06-04 09:23:09
342 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:23:14 | 2026-06-04 09:23:43
343 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:23:48 | 2026-06-04 09:24:17
344 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:24:22 | 2026-06-04 09:24:51
345 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:24:56 | 2026-06-04 09:25:25
346 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:25:30 | 2026-06-04 09:25:59
347 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:26:04 | 2026-06-04 09:26:33
348 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:26:38 | 2026-06-04 09:27:07
349 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:27:12 | 2026-06-04 09:27:41
350 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:27:46 | 2026-06-04 09:28:15
351 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:28:20 | 2026-06-04 09:28:49
352 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:28:54 | 2026-06-04 09:29:23
353 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:29:28 | 2026-06-04 09:29:57
354 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:30:02 | 2026-06-04 09:30:31
355 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:30:36 | 2026-06-04 09:31:05
356 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:31:10 | 2026-06-04 09:31:39
357 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:31:44 | 2026-06-04 09:32:13
358 | 작업: 작업3→작업4 | 작업3→작업4 | 6        | S352601807095Qr | 작업3           | 작업4            | succeeded | 2026-06-04 09:32:18 | 2026-06-04 09:32:47
359 | 작업: 작업3→작업4 | 작업3→작업4 | 5        | S352601807094Qq | 작업3           | 작업4            | succeeded | 2026-06-04 09:32:52 | 2026-06-04 09:33:21
360 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:33:26 | 2026-06-04 09:33:55
361 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:34:00 | 2026-06-04 09:34:29
362 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:34:34 | 2026-06-04 09:35:03
363 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:35:08 | 2026-06-04 09:35:37
364 | 작업: 작업3→작업4 | 작업3→작업4 | 7        | S352601807096Qs | 작업3           | 작업4            | succeeded | 2026-06-04 09:35:42 | 2026-06-04 09:36:11
